age,height_cm,overall,potential,value_eur,preferred_foot,weak_foot,skill_moves,work_rate,team_position,attacking_heading_accuracy,skill_dribbling,skill_ball_control,movement_reactions,power_jumping,power_strength,mentality_vision,pace_median
32,184,82,82,17000000,1,4,3,Medium/Medium,LCM,59,78,82,80,34,71,84,61.0
21,174,74,83,8500000,0,3,3,High/Medium,LM,66,76,76,71,82,62,64,85.0
24,179,60,67,300000,1,2,3,High/Low,SUB,43,68,64,47,45,75,61,76.0
24,181,75,75,6500000,0,3,3,Medium/Medium,LB,73,66,73,77,58,64,56,72.0
31,180,79,79,11500000,0,4,4,Medium/Low,LS,68,78,79,80,65,70,78,77.0
29,181,66,67,600000,1,2,2,Low/Medium,RCB,57,39,61,69,70,69,41,52.0
29,189,70,70,1500000,0,3,3,High/Medium,LWB,57,72,70,67,71,69,58,73.0
25,178,62,63,350000,1,3,2,Medium/Medium,RM,57,62,63,60,34,55,53,65.0
25,178,75,79,8500000,0,4,3,High/High,CAM,53,77,75,71,67,71,72,80.0
23,175,67,74,950000,0,2,3,High/Medium,SUB,50,66,69,57,58,60,47,67.0
27,176,67,67,800000,1,4,3,High/Medium,LAM,59,73,69,67,61,67,64,79.0
20,183,61,73,450000,1,3,3,Medium/Medium,SUB,42,66,64,54,50,60,56,72.0
24,177,64,70,600000,1,3,2,Medium/Medium,RCM,45,62,63,61,64,56,60,60.0
19,190,55,69,170000,1,3,2,Medium/Medium,RES,66,46,52,48,66,74,50,58.0
22,183,72,83,4900000,1,3,2,Medium/High,RCB,73,47,54,73,90,80,43,65.0
25,179,66,68,775000,1,3,3,Medium/Medium,RCM,28,71,73,59,42,34,69,76.0
30,169,68,68,850000,1,3,3,Medium/Medium,SUB,51,69,72,60,60,58,61,88.0
26,171,72,75,3800000,1,3,3,Medium/Medium,RDM,67,71,73,69,75,66,70,68.0
31,184,67,67,500000,1,2,1,Medium/Medium,SUB,11,16,21,65,33,55,60,68.0
33,183,65,65,240000,1,3,3,High/Low,SUB,47,67,64,61,54,68,60,77.0
22,175,59,66,200000,0,3,2,Medium/Medium,SUB,56,52,55,58,67,63,52,61.0
36,186,70,70,0,0,3,3,High/High,Missing,60,74,75,62,59,74,72,54.0
21,185,59,71,275000,1,4,2,Medium/High,RM,60,58,61,53,55,68,55,67.0
36,189,67,67,130000,1,3,1,Medium/Medium,GK,15,19,22,60,46,75,61,68.0
26,193,63,66,325000,1,3,1,Medium/Medium,SUB,13,16,22,61,60,69,61,68.0
38,177,68,68,190000,1,4,3,Medium/High,SUB,59,61,70,65,55,69,61,33.0
21,187,62,67,375000,1,3,2,Medium/Medium,SUB,63,64,62,46,58,66,38,68.0
31,177,60,60,150000,0,3,3,High/High,SUB,58,56,57,54,84,60,57,64.0
20,182,63,77,825000,1,4,3,Medium/Medium,RES,62,60,58,58,69,68,44,67.0
23,180,62,68,425000,1,4,2,High/Medium,SUB,58,70,64,59,70,59,60,69.0
19,178,64,81,900000,1,3,2,Medium/Medium,SUB,50,51,55,65,61,67,55,66.0
25,182,67,70,950000,1,3,2,Medium/Low,RAM,48,69,62,53,78,77,62,75.0
21,188,85,93,57000000,0,4,4,Medium/Medium,RM,78,86,87,85,75,69,82,84.0
31,184,67,67,575000,1,3,2,Medium/High,SUB,71,67,68,70,83,79,68,62.0
22,190,67,72,925000,1,4,2,Medium/Medium,RCB,67,44,51,65,66,80,39,66.0
28,184,61,64,230000,1,2,1,Medium/Medium,GK,19,19,18,51,59,58,11,68.0
17,180,52,72,80000,1,2,1,Medium/Medium,SUB,12,13,16,48,56,32,24,68.0
20,170,58,74,275000,1,3,2,Medium/Medium,RES,39,62,62,54,55,41,64,68.0
25,180,59,62,200000,1,3,2,High/Low,SUB,61,61,60,55,83,68,63,66.0
20,182,53,67,120000,1,2,2,Low/High,RES,55,34,33,45,68,66,28,55.0
32,167,65,65,425000,1,3,3,Medium/Low,LW,52,64,65,61,70,56,63,80.0
32,168,79,79,0,0,3,4,High/Medium,Missing,60,76,74,80,59,33,68,87.0
19,192,74,87,10000000,1,3,2,Medium/High,RES,69,66,70,69,75,80,61,69.0
27,178,66,69,700000,1,3,2,Medium/High,RB,75,57,69,65,61,73,47,62.0
30,180,70,70,1400000,0,3,3,High/High,LB,52,68,70,66,80,78,68,80.0
25,183,61,64,325000,1,2,3,Medium/Medium,SUB,47,63,58,53,71,63,54,73.0
22,190,58,68,160000,1,4,1,Medium/Medium,RES,15,13,21,55,30,58,44,68.0
31,192,72,72,2300000,1,2,2,Medium/Medium,LCB,70,55,61,69,82,83,51,46.0
21,176,56,68,160000,1,4,2,Medium/Medium,LW,37,57,61,47,56,47,55,80.0
19,184,56,73,180000,0,3,2,High/Medium,SUB,46,55,48,51,59,48,36,68.0
24,180,72,76,4100000,1,3,3,High/Medium,RM,72,75,75,68,73,65,69,76.0
33,181,63,63,170000,1,3,2,Medium/Medium,SUB,63,31,50,64,71,75,30,34.0
30,177,75,75,5500000,1,2,2,Medium/Medium,SUB,68,62,68,78,83,72,57,54.0
24,195,70,75,2400000,1,4,2,High/Medium,ST,78,58,62,66,69,93,56,75.0
20,172,64,79,1000000,1,3,2,High/Low,RES,68,66,64,60,60,45,54,59.0
24,183,65,71,675000,1,3,2,Medium/High,CB,63,42,57,63,72,68,39,47.0
33,183,73,73,2500000,1,3,3,High/High,ST,70,70,73,71,73,71,78,72.0
23,190,64,73,625000,0,3,2,Medium/Medium,SUB,67,26,34,58,49,80,29,54.0
24,170,71,74,3000000,1,3,3,High/High,SUB,61,72,70,69,34,53,66,76.0
22,183,69,78,1600000,1,4,3,Medium/Medium,SUB,66,74,75,72,69,58,67,63.0
18,169,55,67,120000,1,2,2,Medium/Medium,RES,54,32,56,51,62,42,40,61.0
30,180,67,67,700000,0,3,3,Medium/Medium,SUB,50,65,70,62,56,72,67,63.0
25,179,67,70,950000,0,3,3,Medium/High,CAM,56,72,69,68,66,51,67,65.0
29,175,57,57,100000,0,2,2,High/Low,ST,48,51,48,62,47,67,47,74.0
20,171,64,81,975000,1,3,2,Medium/Medium,LCM,57,67,65,59,59,43,60,66.0
30,187,68,68,725000,1,3,2,High/Low,RCB,70,50,52,60,73,81,45,53.0
27,185,68,69,925000,1,3,2,Medium/Medium,RDM,66,64,68,61,72,78,59,67.0
27,175,80,80,13000000,1,3,3,High/High,RB,64,76,71,77,68,72,60,80.0
23,183,66,73,925000,1,3,3,Medium/Medium,ST,64,66,63,64,82,71,60,74.0
22,185,78,87,16000000,1,2,4,High/Medium,RM,44,83,79,76,48,70,72,94.0
29,191,59,60,130000,1,2,1,Medium/Medium,GK,18,15,23,52,66,67,39,68.0
21,184,63,75,625000,1,3,2,Medium/High,SUB,53,50,59,59,59,82,61,63.0
32,186,79,79,8000000,1,2,2,Medium/High,RES,80,58,60,77,82,86,45,66.0
26,175,65,68,650000,1,3,3,Medium/High,SUB,59,64,70,65,65,71,62,60.0
28,193,77,78,8500000,1,3,2,Medium/High,SUB,79,49,61,71,64,86,31,59.0
27,180,78,78,11000000,1,2,4,Medium/Medium,LM,47,82,81,74,52,63,74,70.0
29,185,75,75,5500000,1,3,3,High/High,RDM,46,70,72,75,59,73,71,66.0
24,190,60,67,220000,1,2,1,Medium/Medium,GK,16,15,19,63,54,54,32,68.0
20,185,63,78,675000,1,2,1,Medium/Medium,RES,12,11,10,60,61,61,50,68.0
19,172,60,74,450000,1,3,3,High/Low,RES,26,64,58,44,72,34,54,81.0
19,183,60,72,350000,1,3,3,Medium/Medium,RES,47,52,67,53,64,60,57,59.0
29,180,65,65,450000,1,3,2,High/High,RB,44,55,62,61,55,66,51,78.0
23,189,67,73,1100000,1,3,3,High/Low,RW,59,67,70,70,81,69,65,81.0
28,172,70,70,1800000,1,4,3,Medium/Medium,RCM,58,75,75,60,65,59,75,67.0
30,190,71,71,2200000,0,3,2,Medium/Medium,LCM,62,68,74,72,68,92,65,65.0
21,172,64,76,800000,0,3,3,Medium/Medium,SUB,33,69,65,58,34,42,58,75.0
23,178,58,62,160000,1,3,2,Medium/Medium,LCM,51,60,60,56,59,58,61,62.0
32,201,76,76,4700000,1,5,1,Medium/Medium,SUB,13,20,33,78,69,80,48,68.0
31,178,60,60,190000,1,2,2,High/High,LM,54,57,58,57,68,62,53,75.0
23,168,75,84,10500000,1,4,4,High/Medium,SUB,45,78,77,71,60,65,72,89.0
21,191,56,65,130000,1,3,2,Medium/Medium,SUB,55,48,51,44,59,73,31,54.0
26,185,75,79,7500000,1,2,2,Medium/Medium,RCB,75,66,69,75,67,75,56,59.0
26,173,63,64,375000,0,4,2,High/High,SUB,40,66,54,57,62,73,33,72.0
21,190,75,83,9000000,0,3,2,Medium/Medium,SUB,75,49,61,77,71,68,38,62.0
18,182,59,69,230000,1,3,2,Medium/Medium,RES,52,58,57,55,69,69,43,62.0
21,175,76,85,11000000,1,3,3,High/High,SUB,65,70,71,77,83,68,71,76.0
26,174,76,77,8000000,0,3,3,High/Medium,LB,54,74,74,73,78,65,74,81.0
24,176,71,78,3300000,1,4,3,High/High,RES,68,74,76,74,79,77,67,77.0
20,184,64,70,575000,1,3,2,High/Medium,RCB,58,59,64,58,64,68,63,66.0
31,178,70,70,1300000,1,3,2,High/High,LB,57,65,61,69,81,68,36,67.0
30,185,67,67,525000,1,2,1,Medium/Medium,SUB,14,13,19,66,73,56,33,68.0
29,170,65,65,450000,1,4,2,High/High,RWB,48,61,62,58,86,66,56,74.0
20,188,61,61,250000,1,3,2,Medium/Medium,SUB,53,22,44,59,74,77,32,61.0
19,180,58,75,275000,1,3,4,High/Medium,RES,37,65,63,45,38,49,48,72.0
29,184,70,70,1700000,1,4,3,High/Medium,RCM,65,70,71,67,72,74,73,66.0
28,178,74,74,5500000,0,4,3,High/Medium,LW,47,80,74,68,76,37,72,76.0
17,182,52,74,90000,1,2,1,Medium/Medium,RES,11,9,19,39,62,52,23,68.0
21,170,69,78,1600000,1,3,3,Medium/Medium,SUB,52,76,72,64,70,60,66,78.0
28,189,69,69,1000000,1,3,3,High/Medium,RCM,68,70,71,70,59,74,69,65.0
22,175,64,73,625000,1,3,2,High/Medium,SUB,53,59,60,60,81,57,51,73.0
27,192,69,73,950000,0,2,1,Medium/Medium,GK,13,13,27,68,60,71,11,68.0
28,182,70,70,1500000,0,3,2,High/Medium,LB,48,63,69,65,70,75,56,76.0
32,187,70,70,1400000,1,4,2,High/High,ST,75,62,66,71,73,80,51,63.0
29,168,62,62,300000,1,4,3,High/Medium,SUB,38,61,62,58,57,43,64,69.0
29,174,62,62,300000,1,3,2,Medium/Medium,LCM,46,53,61,56,61,64,66,58.0
31,178,77,77,8000000,1,4,3,Medium/Medium,RM,52,76,77,80,63,69,79,66.0
28,182,67,67,800000,1,3,2,High/High,ST,62,75,73,65,62,44,58,74.0
21,176,64,73,625000,0,3,3,Medium/Medium,LB,40,70,68,57,72,38,55,77.0
25,183,60,64,240000,1,2,2,Medium/Medium,RES,61,37,46,48,69,65,39,56.0
26,184,65,66,550000,1,2,2,Low/Medium,SUB,64,41,52,64,74,71,31,68.0
20,173,63,78,800000,1,2,2,High/Low,RES,37,74,67,43,44,49,60,67.0
28,176,62,62,250000,0,3,2,High/Medium,LB,51,55,56,69,63,54,56,78.0
30,182,65,65,500000,0,3,2,Medium/Medium,SUB,59,63,65,67,73,68,63,62.0
27,183,71,74,2600000,1,3,2,Low/High,SUB,73,61,64,70,80,77,48,72.0
28,180,65,65,475000,1,3,2,Medium/Medium,SUB,50,59,63,66,85,68,65,66.0
19,180,54,70,150000,1,2,2,Medium/Medium,SUB,44,57,52,55,55,50,46,80.0
28,170,74,74,5500000,1,3,3,High/Low,RW,53,76,73,67,67,63,71,88.0
27,173,71,72,2700000,1,3,2,Medium/Medium,RCM,49,59,73,73,62,68,72,66.0
21,185,63,74,575000,1,2,2,Low/High,SUB,63,33,42,57,66,75,35,47.0
27,182,78,78,9000000,1,4,3,Medium/Medium,SUB,68,74,75,72,77,65,60,74.0
26,186,62,65,325000,0,3,2,Low/Medium,CB,61,49,53,59,67,70,40,54.0
32,174,73,73,3000000,1,4,3,High/Medium,RCM,44,69,72,78,68,57,74,68.0
29,187,67,67,725000,1,3,3,Medium/High,SUB,67,64,68,69,65,73,65,52.0
19,177,56,74,190000,1,3,3,High/Medium,LM,27,57,55,50,46,42,53,71.0
33,184,74,74,2700000,1,4,3,Medium/Medium,SUB,72,71,75,65,83,84,73,63.0
21,181,54,62,90000,0,2,2,Medium/Medium,RES,44,53,45,51,63,46,36,77.0
28,170,63,63,375000,0,4,2,High/Medium,SUB,45,73,65,55,55,68,61,61.0
26,178,49,52,35000,1,3,2,Medium/Medium,SUB,37,50,46,46,53,47,52,58.0
25,182,63,64,450000,1,3,3,Medium/Medium,SUB,63,70,59,59,79,62,62,75.0
30,190,62,62,275000,0,3,3,Medium/Medium,SUB,45,64,66,55,76,73,59,62.0
28,174,68,68,900000,1,3,3,Medium/Medium,SUB,49,70,66,64,51,48,66,68.0
30,192,76,76,7500000,1,3,3,Medium/Medium,RS,81,72,76,77,76,76,68,56.0
26,186,67,72,900000,1,3,2,Medium/Medium,SUB,32,58,74,63,62,76,63,39.0
33,196,75,75,3600000,1,3,1,Medium/Medium,SUB,10,23,20,69,69,61,42,68.0
24,179,60,64,275000,0,3,2,Medium/Medium,SUB,36,61,63,58,41,78,56,82.0
18,183,53,68,110000,1,2,2,Medium/Medium,SUB,43,46,44,47,63,66,36,69.0
22,183,74,81,7000000,1,3,3,High/High,LCM,63,66,73,71,70,80,66,88.0
35,178,75,75,2900000,0,3,4,High/Low,SUB,55,78,78,75,77,62,75,76.0
21,178,80,87,21000000,1,4,3,High/Medium,LM,59,79,82,80,50,52,81,74.0
27,186,70,71,2000000,1,3,3,Medium/High,LDM,72,67,67,65,65,83,68,61.0
22,179,64,76,800000,1,4,3,High/Medium,RM,52,68,60,61,80,71,53,90.0
29,185,70,70,1500000,1,4,3,High/High,LB,74,70,70,69,80,73,59,61.0
28,186,67,67,800000,0,3,3,Medium/Medium,SUB,71,64,66,58,70,71,43,60.0
32,167,61,61,160000,1,5,2,Medium/Medium,RB,41,59,51,55,70,53,40,81.0
16,188,52,70,100000,1,3,2,High/Medium,RS,47,50,49,46,63,66,41,63.0
27,168,68,68,950000,1,3,3,High/High,RM,39,66,64,63,75,54,58,88.0
29,183,63,63,350000,1,3,3,Medium/Medium,SUB,62,65,65,59,77,64,60,66.0
20,170,74,81,8000000,1,5,3,High/Low,RW,34,75,74,69,44,40,71,93.0
26,173,64,68,0,1,3,2,Medium/High,Missing,45,56,61,60,44,64,51,66.0
29,195,64,64,375000,0,3,2,Medium/Medium,CDM,65,54,61,56,67,90,55,47.0
25,181,67,70,950000,1,4,3,High/Medium,SUB,55,72,66,61,61,78,61,79.0
28,181,75,75,7000000,0,3,3,Medium/Low,RS,66,77,79,74,74,66,72,67.0
35,183,85,85,11500000,1,3,2,Medium/High,SUB,81,67,79,81,90,82,70,59.0
19,184,67,82,1600000,1,3,3,Medium/Medium,SUB,52,73,70,62,60,73,54,84.0
32,175,68,68,700000,0,2,4,High/Low,LM,31,71,72,60,33,58,72,66.0
34,183,78,78,5000000,1,3,3,High/High,LM,70,80,76,78,69,71,72,77.0
23,187,62,70,350000,1,3,1,Medium/Medium,SUB,14,7,19,57,52,57,40,68.0
18,180,57,72,210000,1,2,2,Medium/Medium,SUB,62,59,58,57,60,56,63,56.0
30,180,71,71,1900000,1,3,3,High/Medium,RB,57,72,74,63,74,78,66,70.0
21,174,58,67,200000,1,3,2,Medium/Medium,SUB,34,64,61,51,53,50,54,67.0
25,193,56,60,90000,1,2,1,Medium/Medium,SUB,12,15,19,52,40,62,48,68.0
19,180,66,79,1100000,1,3,2,Medium/High,CDM,45,63,67,58,57,60,63,55.0
33,179,69,69,650000,1,3,3,High/Low,SUB,71,67,69,64,83,74,58,72.0
27,180,71,72,2700000,1,3,3,High/High,SUB,65,71,70,70,72,61,67,80.0
21,176,57,65,160000,1,3,2,Medium/Medium,RES,55,55,53,66,57,63,43,65.0
25,180,66,71,875000,1,3,2,High/Medium,ST,62,64,67,62,73,62,55,77.0
24,185,64,71,575000,0,3,2,Medium/Medium,LCB,58,59,54,64,66,69,50,68.0
34,182,75,75,3200000,0,3,2,Medium/High,LCM,70,69,73,78,75,73,77,43.0
24,181,76,79,10000000,0,1,4,High/Medium,SUB,66,82,86,69,81,65,68,82.0
17,192,51,64,60000,0,2,2,Medium/Medium,SUB,54,26,34,47,64,72,30,56.0
23,182,66,72,800000,1,3,2,Medium/High,RCB,65,48,58,56,80,73,37,76.0
28,179,73,73,4100000,1,4,2,Medium/Low,ST,75,71,73,71,88,69,57,81.0
20,172,54,63,100000,1,3,2,Medium/Medium,RES,48,48,54,52,56,44,46,66.0
19,176,62,74,475000,0,3,2,Medium/High,SUB,62,69,44,55,60,61,41,64.0
22,179,68,79,1500000,0,4,3,Medium/Medium,SUB,44,68,70,67,56,65,71,68.0
27,185,56,59,80000,1,2,1,Medium/Medium,SUB,16,16,15,56,62,51,41,68.0
20,183,57,72,230000,0,3,2,High/Medium,SUB,51,56,53,55,70,65,52,80.0
27,182,73,76,4400000,1,3,3,Medium/Medium,SUB,65,71,73,69,73,79,72,66.0
34,177,66,66,325000,0,3,4,High/Medium,LW,47,67,66,67,68,58,65,65.0
25,180,60,64,200000,1,2,1,Medium/Medium,SUB,15,21,15,50,61,80,26,68.0
31,184,63,63,275000,1,3,2,Medium/High,SUB,43,58,61,60,56,70,58,52.0
31,193,74,74,5000000,0,3,2,Medium/High,SUB,90,67,75,74,80,91,66,37.0
30,178,59,59,120000,1,3,2,Medium/High,LB,51,52,51,54,75,68,48,70.0
21,187,56,63,130000,1,3,2,Medium/Medium,SUB,52,57,56,52,68,61,57,75.0
32,180,71,71,1800000,1,4,4,High/Medium,RCM,64,75,71,75,64,73,73,70.0
30,180,62,62,250000,0,3,2,Medium/Medium,RES,60,56,59,61,76,68,56,68.0
21,188,62,76,575000,1,2,1,Medium/Medium,RES,10,22,24,50,64,64,30,68.0
29,179,63,63,300000,0,3,2,Medium/Medium,RES,55,54,57,51,66,66,49,72.0
23,176,56,64,130000,1,3,3,High/Medium,LM,36,59,53,41,50,49,48,91.0
31,174,63,63,325000,1,4,3,Medium/Medium,LCM,52,61,63,63,74,46,62,89.0
24,179,63,69,525000,1,3,3,Medium/Medium,SUB,61,68,64,62,58,58,49,72.0
22,180,71,80,3600000,1,3,3,Medium/Medium,SUB,41,72,70,67,71,69,76,73.0
20,182,50,57,45000,1,3,2,Medium/Low,ST,51,42,46,49,68,65,40,52.0
20,192,56,63,120000,1,2,2,Medium/Medium,RES,54,43,35,53,65,60,29,61.0
24,175,62,68,425000,0,2,3,High/Low,LS,53,60,61,56,67,60,58,80.0
20,186,51,68,80000,1,2,2,Medium/Medium,SUB,47,32,38,44,67,71,33,57.0
30,174,62,62,275000,1,4,3,High/Medium,SUB,42,61,62,65,60,54,61,65.0
28,162,65,65,550000,0,2,4,High/Low,SUB,54,68,63,53,50,29,63,75.0
34,174,72,72,1600000,1,4,3,High/Medium,ST,74,74,73,78,84,63,69,62.0
33,182,63,63,200000,0,2,1,Medium/Medium,SUB,11,14,14,62,60,45,48,68.0
33,180,63,63,170000,0,3,2,Low/High,LCB,60,54,60,61,68,71,47,52.0
25,170,74,77,6000000,0,2,3,Medium/Medium,LB,64,75,74,68,81,69,49,74.0
22,191,62,71,425000,1,3,2,Medium/Medium,LCB,59,40,46,55,71,74,35,56.0
24,185,73,78,4900000,1,4,3,Medium/Medium,SUB,66,74,73,68,76,80,66,65.0
29,174,69,69,1000000,1,3,3,Medium/Low,SUB,45,74,69,61,55,61,63,88.0
17,179,50,73,70000,1,2,3,Medium/Medium,SUB,50,40,44,54,65,52,48,63.0
22,179,75,85,10500000,1,4,3,High/High,SUB,68,73,75,69,86,67,69,77.0
19,193,62,81,600000,1,3,2,Medium/High,SUB,54,42,54,57,67,75,39,62.0
26,176,63,66,450000,1,3,3,Medium/High,SUB,53,67,60,59,81,60,63,80.0
33,183,64,64,275000,0,3,2,Medium/Medium,LCM,62,65,66,62,49,65,66,53.0
20,177,61,69,375000,1,3,2,Medium/Medium,SUB,47,64,67,65,64,51,65,67.0
20,177,59,74,350000,1,2,2,Medium/Medium,SUB,33,61,60,56,51,56,60,65.0
21,178,58,73,250000,1,2,2,Low/Medium,RES,55,21,33,54,63,74,20,64.0
27,170,69,69,925000,0,3,3,Medium/Medium,LCB,60,66,68,65,65,56,41,69.0
19,184,64,78,975000,1,3,2,High/Low,RES,40,68,62,75,39,63,52,78.0
25,174,69,72,1300000,1,3,3,Medium/Medium,LW,49,73,68,57,69,62,63,86.0
22,185,69,75,1400000,0,2,2,High/Medium,SUB,56,69,67,70,81,67,68,78.0
29,175,67,67,625000,1,3,2,Medium/Medium,SUB,48,64,64,66,57,66,50,71.0
21,182,56,70,190000,1,3,2,Medium/Medium,SUB,55,24,33,47,65,66,41,67.0
30,170,69,69,0,1,3,2,Medium/Medium,Missing,64,59,60,64,69,59,65,67.0
21,180,62,75,575000,0,3,2,High/Medium,LM,43,65,63,44,63,58,49,73.0
29,185,65,65,550000,1,2,2,High/Medium,SUB,70,58,56,62,68,81,50,71.0
27,185,68,68,950000,0,3,3,Medium/High,LB,43,70,71,70,58,70,65,76.0
28,175,64,64,450000,0,2,3,Medium/Low,LCM,49,55,64,68,63,67,71,61.0
26,168,64,65,450000,0,3,3,Medium/High,LB,40,67,67,60,63,44,55,65.0
21,177,58,64,160000,0,2,2,Medium/High,RES,49,60,50,56,59,53,42,62.0
19,177,58,72,250000,1,3,2,Medium/Medium,RB,36,48,55,55,58,64,30,62.0
23,186,61,69,325000,1,3,2,Low/High,LCB,60,44,60,62,69,65,29,57.0
30,196,63,63,250000,0,3,1,Medium/Medium,SUB,16,21,28,60,60,72,46,68.0
30,183,62,62,300000,1,4,2,Medium/Medium,RS,59,57,61,58,62,74,54,64.0
27,187,64,64,475000,1,3,2,Low/Low,LS,64,64,65,61,62,82,36,74.0
30,178,75,75,6500000,1,4,4,High/High,RM,65,78,76,73,76,64,74,88.0
18,191,62,80,575000,1,3,2,High/Medium,RES,49,56,50,58,62,61,36,73.0
28,188,66,66,550000,1,2,2,Medium/High,RB,58,60,63,64,70,69,52,68.0
31,182,62,62,275000,1,3,2,Medium/Low,ST,66,59,63,53,72,71,55,58.0
28,189,62,63,250000,1,2,1,Medium/Medium,SUB,16,14,20,60,69,80,51,68.0
24,185,67,71,1000000,0,4,2,Medium/Low,SUB,62,68,68,60,61,75,66,71.0
21,178,79,86,16000000,1,3,2,Medium/Medium,RCB,78,67,71,82,86,73,44,77.0
27,178,65,65,575000,1,2,3,Medium/Medium,SUB,56,65,66,61,63,79,61,73.0
30,176,69,69,875000,1,2,2,Medium/Medium,RDM,65,67,67,66,74,80,63,63.0
27,175,83,83,27000000,1,4,4,High/High,SUB,39,86,84,82,60,65,83,84.0
18,178,53,71,110000,0,2,2,Medium/Medium,SUB,43,47,42,48,65,58,37,70.0
27,177,57,58,100000,0,3,2,Medium/Medium,SUB,44,51,50,52,59,58,46,70.0
25,189,59,63,150000,1,2,1,Medium/Medium,RES,15,8,16,55,55,78,39,68.0
21,195,65,78,1100000,1,3,3,Medium/Medium,RES,70,65,69,56,72,75,59,64.0
35,170,63,63,150000,1,4,2,Medium/High,SUB,54,53,67,56,81,59,59,43.0
30,172,71,71,2200000,1,3,4,High/Medium,LM,43,71,69,72,49,57,59,91.0
36,173,73,73,1300000,1,4,4,Medium/Medium,RES,60,76,78,73,46,63,83,51.0
24,180,60,67,300000,1,3,2,High/Medium,RES,56,58,62,63,65,60,51,66.0
21,166,68,77,1400000,0,3,3,Medium/Medium,SUB,58,73,68,68,65,72,60,76.0
26,176,69,70,1200000,0,3,3,Medium/Low,SUB,58,72,69,65,60,71,58,77.0
27,179,54,56,70000,0,3,2,Medium/High,LCB,36,51,31,50,63,59,34,64.0
23,176,68,75,1300000,1,4,3,Medium/Medium,SUB,37,73,69,63,49,39,59,86.0
27,188,70,72,0,1,3,3,Medium/High,Missing,76,68,72,72,80,78,70,59.0
23,175,67,73,1000000,1,4,3,High/Medium,RES,49,74,65,49,46,44,59,85.0
17,175,54,70,130000,1,3,2,Medium/Medium,RES,43,54,53,49,44,41,58,74.0
29,176,67,67,0,0,3,2,Medium/High,Missing,67,64,66,66,70,68,58,67.0
32,183,64,64,350000,1,2,3,Medium/Low,RS,59,63,62,52,55,81,53,62.0
20,183,68,82,2000000,1,3,3,High/Medium,SUB,67,70,66,59,68,63,64,84.0
21,177,65,74,850000,1,3,3,Medium/Medium,SUB,39,70,68,63,46,30,61,68.0
27,180,63,66,325000,0,3,1,Medium/Medium,GK,19,18,32,50,56,53,28,68.0
28,191,74,74,6000000,1,4,3,Medium/Low,SUB,83,60,70,73,61,88,60,64.0
20,180,72,72,3500000,0,3,3,Medium/Medium,LAM,51,73,76,65,67,54,78,69.0
23,182,58,65,160000,0,2,2,Medium/Medium,RES,59,44,42,47,63,62,29,60.0
24,186,62,68,425000,0,4,3,Medium/Medium,LM,52,62,63,61,57,63,58,71.0
22,178,68,78,1300000,0,3,2,Medium/Medium,LB,66,63,57,63,82,64,63,80.0
22,189,66,74,875000,1,3,2,Medium/High,LDM,65,59,67,56,52,74,51,39.0
26,180,67,69,925000,1,3,3,High/Medium,ST,60,63,64,65,73,72,68,74.0
21,176,59,70,275000,1,3,2,Medium/Medium,RES,48,60,64,58,56,47,65,61.0
24,179,63,71,500000,1,3,2,Low/High,SUB,69,52,55,49,85,75,39,68.0
22,180,65,76,900000,0,2,3,High/Medium,SUB,38,67,66,60,38,58,62,82.0
32,178,67,67,475000,1,4,2,High/Medium,RB,61,59,58,64,70,68,59,63.0
17,175,68,88,1800000,1,4,3,Medium/Medium,SUB,43,74,76,57,51,50,65,74.0
26,173,70,73,1900000,1,3,2,High/Medium,SUB,69,61,70,62,77,31,51,74.0
26,188,88,91,53500000,0,3,1,Medium/Medium,GK,14,23,40,87,66,78,70,68.0
32,184,72,72,2400000,0,3,3,High/High,CF,69,72,73,69,74,76,74,69.0
24,192,71,76,3200000,1,2,3,Medium/Medium,RES,77,66,68,70,71,78,50,64.0
27,191,86,87,50000000,1,4,5,High/Medium,RDM,75,87,90,81,82,89,88,73.0
19,192,55,72,160000,0,3,2,Medium/High,RES,52,40,51,47,67,71,33,61.0
21,187,72,82,5000000,1,3,3,High/High,RES,73,69,70,67,70,79,48,80.0
28,175,78,78,10500000,0,3,4,High/Low,LM,20,80,79,65,57,46,69,81.0
28,186,69,69,900000,1,3,3,Medium/Medium,SUB,69,69,65,65,68,75,48,72.0
30,182,68,68,700000,1,3,2,Low/Medium,RB,63,62,62,62,85,65,49,76.0
33,171,68,68,550000,1,3,3,Medium/Medium,LM,58,73,71,56,63,63,65,71.0
33,182,69,69,625000,0,4,2,Medium/High,LCM,51,70,68,75,59,75,72,58.0
21,186,64,78,850000,1,2,1,Medium/Medium,RES,12,7,15,58,46,40,32,68.0
23,184,66,73,900000,0,3,2,High/Medium,RES,58,62,70,68,64,57,66,57.0
22,181,72,79,4400000,1,4,3,High/Medium,SUB,68,75,73,70,93,66,68,91.0
27,180,73,73,3600000,0,3,2,High/Medium,LB,64,73,71,69,79,66,57,77.0
29,173,76,76,0,1,3,3,Medium/Medium,Missing,50,73,77,74,70,74,79,63.0
27,172,84,84,27500000,0,2,3,High/High,LB,84,73,77,84,90,73,69,82.0
26,190,65,68,675000,1,3,3,High/Medium,RS,68,65,62,62,78,50,63,67.0
29,196,65,65,550000,1,4,3,Medium/Low,SUB,75,70,68,63,36,82,56,66.0
23,184,72,78,4300000,1,3,3,Medium/Medium,RM,55,78,70,68,51,67,60,81.0
